,type,file_id,name,text,human_rate
944,semifamous,semifamous_232_d_3_10.txt,irvin brooks,"PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 was born in LOCATION_3 in DATE_1 and PRONOUN died in DATE_2. PRONOUN was a player in the american baseball team 'the Nero leagues', and from DATE_4 to DATE_3 PRONOUN played in the team as pitcher, infielder and outfielder. PRONOUN nickname was PERSON_FIRSTNAME_1' which is sometime thought to be PRONOUN actual name, but it was only a nickname that refers to PRONOUN LOCATION_2 origins. It is thought that PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 was the grandson of a LOCATION_2 immigrant. The ORGANIZATION_1 was PRONOUN main team and this is where PRONOUN career flourished. Apparently PRONOUN was a really great batsman. PRONOUN was a smartly dressed person and a photo obtained of PRONOUN shows PRONOUN attired in a suit and tie, with a camel overcoat, neatly buttoned up, and belted at the waist, with polished shoes and a smart trendy hat. PRONOUN is also carrying a cane.",0.0
98,famous,famous_18_d_1_6.txt,adele,"famous real person. PERSON_LASTNAME_1, very popular in the world. PRONOUN have a different, strong voice. It makes PRONOUN different from other singers. PRONOUN songs are very famous, because sh created albums which every person with a good taste in music are listening. Beautiful and honest world star. PRONOUN is a strong women aswell, because PRONOUN body type is not regular or typical coared with other celebritys. Listening to PRONOUN music you can hear the words which PRONOUN is singing, it came from PRONOUN heart. PRONOUN was always an idol for many young women who is struggling with their body. It makes other women happy that anyone can achieve anything whatever they want doesnt matter thy looks or anything else",0.0
971,semifamous,semifamous_257_d_3_1.txt,enoch lincoln,"PERSON_FIRSTNAME_2 LOCATION_1 was a u.s representative from LOCATION_5 and LOCATION_3 PRONOUN went to ORGANIZATION_1 in DATE_1, where PRONOUN studied law. PRONOUN was also a governor of LOCATION_3. PRONOUN was a member of the LOCATION_2 antiquarian society where some of PRONOUN personal and business documents are still kept, PERSON_FIRSTNAME_1 was distantly related to PERSON_FIRSTNAME_1 LOCATION_1 through ancestor PERSON_FIRSTNAME_3 LOCATION_1. PRONOUN was a democratic-republican to the seventeenth congress and died in DATE_2 in Augusta, LOCATION_3 PRONOUN served as Governor of LOCATION_3 from DATE_3 until PRONOUN death. PRONOUN won NUMERIC_1 terms, with NUMERIC_4% and over of the vote. PRONOUN did not run for a fourth term and the town of LOCATION_1 in LOCATION_3 is named after PRONOUN.",0.0
804,semifamous,semifamous_106_d_3_5.txt,kenny kramm,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1, along with PRONOUN Father PERSON_FIRSTNAME_2 PERSON_LASTNAME_1, was NUMERIC_4 year old when PRONOUN initially began the development for the now-popular brand, ORGANIZATION_1. After PRONOUN daughters birth in DATE_2, PERSON_LASTNAME_1 began the rigorous process of making and testing the prototypes of medication to add sweetness to PRONOUN daughters medications, to suppress PRONOUN seizures. NUMERIC_1 years later, in DATE_3, talk of PERSON_LASTNAME_1's flavourings were making their way round the local Children's Hospitals, and not long after this ORGANIZATION_1 went into business. Before PRONOUN ingenious Entrepreneurship set off, PERSON_LASTNAME_1 worked alongside PRONOUN father at PRONOUN Pharmacy, after PRONOUN left PRONOUN job as an Art Director. Unfortunately, at the young age of NUMERIC_2, PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 contracted an infection that left PRONOUN battling against Sepsis for PRONOUN life, which PRONOUN lost on the NUMERIC_6th of DATE_1, NUMERIC_1.",0.0
900,semifamous,semifamous_193_d_3_7.txt,charles black,PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 was born in LOCATION_1 PRONOUN birthday was NUMERIC_3nd of DATE_1. PRONOUN passed away on DATE_3. PRONOUN was a highly regarded legal figure in respect of constitutional law and wrote a book regarding OTHER_IDENTIFYING_ATTRIBUTE_1 which is well regarded by law students and professionals. PRONOUN has also written poetry after taking this up at the age of NUMERIC_4 and has published NUMERIC_1 volumes. PRONOUN studied at ORGANIZATION_1 before serving in the ORGANIZATION_2 in the DATE_2’s. PRONOUN served as a professor at the ORGANIZATION_3 and was involved in many civil rights debates and cases. PRONOUN states PRONOUN started taking an interest in civil rights following attending a concert to see PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 while PRONOUN was a freshman at the ORGANIZATION_4. PERSON_FIRSTNAME_1 was a well known critic of PRONOUN death penalty.,0.0
47,famous,famous_143_d_1_2.txt,ed sheeran,"A musician from the LOCATION_1. PRONOUN is married and has NUMERIC_1 child. Has collaborated with many famous artists and also writes songs for other artists. Appeared in the film yesterday. PRONOUN has a scar on PRONOUN cheek which PRONOUN allegedly got when a member of the royal family pretended to knight PRONOUN at a party. PRONOUN loves ketchup and always travels with PRONOUN own supplies. PRONOUN has a lot of tattoos, some drawn by friends or people PRONOUN has worked with. Most of the team PRONOUN has working for PRONOUN are friends and people PRONOUN has known since childhood. PRONOUN first big break came when PRONOUN was in LOCATION_2 and was discovered by PERSON_FIRSTNAME_1 PERSON_LASTNAME_1. PRONOUN has red hair, wears glasses and plays the guitar. When PRONOUN plays live PRONOUN plays completely unaccompanied with no band or backing performers.",1.0
32,famous,famous_12_d_1_8.txt,christian bale,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a very talented british actor who plays alot of american roles and therefore has a very realistic american accent. PRONOUN is a white man with brown hair, rather thin and tall. PRONOUN has a very chiselled face with promenent facial features. PRONOUN famous roles include playing batman, american psycho and in the prestige. I think that PRONOUN won awards for those roles however i am not too sure, even if PRONOUN didnt, PRONOUN definitely deserved to. PRONOUN is very famous, although i can only think of those NUMERIC_2 films that PRONOUN has been in. PRONOUN career is very sucessful and PRONOUN is very well known as a result of this.",0.75
200,famous,famous_281_d_1_9.txt,hugh grant,"PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 is a well known LOCATION_1 actor and producer, PRONOUN most iconic role was in NUMERIC_1 Weddings and a Funeral, Notting Hil, Music and OTHER_IDENTIFYING_ATTRIBUTE_2 and many more. Through-out PRONOUN career PRONOUN also had many smaller roles mainly in television. PRONOUN was won numerous awards from PRONOUN acting career from a golden globe to a BAFTA. PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 has grossed over NUMERIC_5billion dollars worldwide from PRONOUN NUMERIC_1 movies / tv-shows as of DATE_2. Born on DATE_1 in LOCATION_2 PRONOUN is currently NUMERIC_4 years old and is married to PERSON_FIRSTNAME_1 PERSON_LASTNAME_2, PRONOUN also has NUMERIC_5 children. Before PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 got into performing PRONOUN studied English at oxford.",1.0
134,famous,famous_221_d_1_4.txt,elton john,"PERSON_FIRSTNAME_3 is a famous LOCATION_1 songwriter and singer. PRONOUN was born on the DATE_1. PERSON_FIRSTNAME_1 is known for many well known LOCATION_1 songs including OTHER_IDENTIFYING_ATTRIBUTE_1. PRONOUN often wears very flamboyant and extravagant costumes when performing. PRONOUN is a talented pianist and most of PRONOUN songs feature the piano. PRONOUN has had a movie about PRONOUN, titled OTHER_IDENTIFYING_ATTRIBUTE_1 after arguably PRONOUN most famous song. PRONOUN is married to PERSON_FIRSTNAME_2 PERSON_LASTNAME_1, who is a film maker. PRONOUN has NUMERIC_1 children. PRONOUN has received multiple prestigious and famous awards during PRONOUN lifetime as a musician. PRONOUN has also composed music for a multitude of famous films.",0.0
27,famous,famous_125_d_1_4.txt,elton john,"PERSON_FIRSTNAME_2 is an OTHER_IDENTIFYING_ATTRIBUTE_2 artist who recently came out as bisexual, as an artist who came to fame for PRONOUN songs PRONOUN had a huge following. More Specifically, PRONOUN is an LOCATION_1 singer, songwriter, pianist, and composer. PERSON_FIRSTNAME_2 has also produced records and occasionally acted in films. PERSON_FIRSTNAME_2 is now in PRONOUN sixties and not quite as famous They made a film about it PERSON_FIRSTNAME_1 has been involved in the fight against OTHER_IDENTIFYING_ATTRIBUTE_3 since the late DATE_1. In DATE_2, PRONOUN established the ORGANIZATION_1, and a year later PRONOUN began hosting PRONOUN annual OTHER_IDENTIFYING_ATTRIBUTE_4, which has since become NUMERIC_1 of the biggest high-profile OTHER_IDENTIFYING_ATTRIBUTE_1 parties in the LOCATION_2 film industry.",0.3333333333333333
1102,semifamous,semifamous_377_d_3_3.txt,yassine el ghanassy,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_2. PRONOUN is a LOCATION_1 footballer who plays for ORGANIZATION_2. PRONOUN plays as a left winger. PRONOUN is thirty years old currently, and was born DATE_1 NUMERIC_4th, NUMERIC_2. PRONOUN is capable of playing on the right side as well, albeit not quite as efficiently. I have to be honest, I tend to know a lot about football, but I have never heard of this guy. It actually looks like PRONOUN is in fact a free agent and without a club at the moment. I suppose my initial statement that PRONOUN has a club is incorrect. I get the feeling that PRONOUN does not bend it like ORGANIZATION_1. Perhaps though, PRONOUN lobs it like PERSON_LASTNAME_1.",0.0
230,famous,famous_308_d_1_5.txt,mick jagger,""""" PERSON_FIRSTNAME_1 PERSON_LASTNAME_1"""""""" (full name is TITLE PERSON_FIRSTNAME_4 PERSON_LASTNAME_1 was born on the DATE_3. PRONOUN is an LOCATION_1 singer, actor, song write and director. PRONOUN is well known for being the lead singer and also NUMERIC_1 of the founding members of the ORGANIZATION_2. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 was born in LOCATION_3 in LOCATION_2. PRONOUN studied at the LOCATION_4 school for economics before PRONOUN decided to leave PRONOUN studies and join the rolling ORGANIZATION_4. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 was the main writer of the Rolling ORGANIZATION_4 songs along with fellow band member PERSON_FIRSTNAME_2 PERSON_LASTNAME_3. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 began PRONOUN acting career in the late DATE_4's with films such as Performance and PERSON_FIRSTNAME_3 PERSON_LASTNAME_2. In DATE_5 PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 started a solo career and released PRONOUN first album called PRONOUN's the boss. PRONOUN later joined the ORGANIZATION_1 supergroup ORGANIZATION_3 in DATE_6. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1's relationships with the ORGANIZATION_2 members started to break down in the DATE_1. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 has been both married and divorced once. PRONOUN has NUMERIC_2 children with NUMERIC_3 women. PRONOUN also has NUMERIC_3 grandchildren and even became a great grand father in DATE_2.",0.3333333333333333
887,semifamous,semifamous_181_d_3_1.txt,enoch lincoln,"PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 was an early DATE_3 century LOCATION_1 lawyer and politician, serving as the governor OCCUPATION_2 LOCATION_2 from DATE_2 until PRONOUN death in DATE_5 at the age OCCUPATION_2 NUMERIC_3. PERSON_LASTNAME_1 was the NUMERIC_6th governor OCCUPATION_2 LOCATION_2, following PERSON_FIRSTNAME_3 PERSON_LASTNAME_2. The town OCCUPATION_2 PERSON_LASTNAME_1, LOCATION_2 is named after PRONOUN. Born in DATE_4 in Worcester, Massachusetts, PERSON_FIRSTNAME_2 PERSON_LASTNAME_1 was a distant relative OCCUPATION_2 PERSON_FIRSTNAME_1 PERSON_LASTNAME_1, the NUMERIC_5th OCCUPATION_3 the OCCUPATION_1 ORGANIZATION_2 OCCUPATION_2 LOCATION_3. PRONOUN served in the Democratic Republican party, before later joining the Anti ORGANIZATION_1 'National Republican' party later. PERSON_LASTNAME_1 graduated from ORGANIZATION_3 in DATE_1 at the age OCCUPATION_2 NUMERIC_8, beginning PRONOUN legal studies, presumably, at a precocious age OCCUPATION_2 NUMERIC_5. In Portraits PERSON_LASTNAME_1 has a gentle, reserved demeanour and calm countenance.",0.0
378,famous,famous_80_d_1_10.txt,sam smith,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a well-known solo artist from the LOCATION_1. PRONOUN started out by featuring on other artists' records, like OTHER_IDENTIFYING_ATTRIBUTE_4 and OTHER_IDENTIFYING_ATTRIBUTE_1. PRONOUN rose to prominence in DATE_1 when PRONOUN released PRONOUN first album entitled OTHER_IDENTIFYING_ATTRIBUTE_5. This gave PRONOUN several hits here in the LOCATION_1 and the LOCATION_2. PRONOUN had to postpone releasing an album this year because of the OTHER_IDENTIFYING_ATTRIBUTE_2 and also had to retitle it as it was called OTHER_IDENTIFYING_ATTRIBUTE_3. PRONOUN has won multiple awards here and abroad. PRONOUN is genderqueer and refers to PRONOUN as 'they'. PRONOUN has had much facial surgery and also famously lost a considerable amount of weight",0.0
288,famous,famous_360_d_1_4.txt,elton john,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a NUMERIC_2 year old singer and songwriter, most notably known for PRONOUN song OTHER_IDENTIFYING_ATTRIBUTE_2' from DATE_2. The genre of music is rock, soft rock, and glam rock. PRONOUN plays the piano, and regularly performs tributes to notable late celebrities, including OTHER_IDENTIFYING_ATTRIBUTE_1. PRONOUN wears bold framed glasses, and has sandy coloured hair. PRONOUN has NUMERIC_1 children and has been married twice. PRONOUN owned ORGANIZATION_1 for a few years, as in an avid fan of football. PRONOUN also featured in the DATE_1 PERSON_LASTNAME_1 PERSON_LASTNAME_2 advert, which celebrated PRONOUN life from childhood until now. PRONOUN is the patron of many AIDS charities, and has donated a lot of PRONOUN time to supporting this cause.",0.3333333333333333
816,semifamous,semifamous_117_d_3_1.txt,enoch lincoln,"Was a member of the LOCATION_1 house of representatives between NUMERIC_3 NUMERIC_4. PRONOUN was born in DATE_3 in LOCATION_2. PRONOUN was an intelligent individual who practised law in LOCATION_3. PRONOUN popularity in the area allowed PRONOUN to progress this into a political career as a Democratic-Republican, advancing through congress to the position of the governor of LOCATION_3 from DATE_4 until PRONOUN died in DATE_1. PRONOUN had a unique appearance during PRONOUN famous years having PRONOUN hair around the flanks of PRONOUN hair gel down to PRONOUN scalp with the top parts parting into spare curls in every direction. Giving PRONOUN hairline a receding appearance. PRONOUN nose was very triangular.",0.0
1072,semifamous,semifamous_34_d_3_10.txt,irvin brooks,"PERSON_FIRSTNAME_4 PERSON_LASTNAME_1 (full name, PERSON_FIRSTNAME_4 Woodberry """" PERSON_FIRSTNAME_3"""""""" PERSON_LASTNAME_1 was born on DATE_1 NUMERIC_2, NUMERIC_1 and died NUMERIC_4 years later on DATE_2 NUMERIC_8, NUMERIC_6. PRONOUN was a black American and played baseball for ORGANIZATION_3 for the whole of PRONOUN career. ORGANIZATION_1 competed in the Negro leagues – those leagues comprising LOCATION_1 American and Latin American teams. PRONOUN was not born in the LOCATION_3 as some references detail, but in Key West, Florida, in the southern part of the LOCATION_2. PRONOUN was nicknamed PERSON_FIRSTNAME_3’ to indicate PRONOUN OTHER_IDENTIFYING_ATTRIBUTE_1 origins. PRONOUN successful career lasted between DATE_4 and DATE_3, NUMERIC_7 years of competitive sport. PRONOUN played pitcher, infielder and outfielder during those campaigns. Evidently, PRONOUN was a very accomplished player, being placed by PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 (the prominent owner of ORGANIZATION_2 in PRONOUN all-time Negro league baseball all-star team.",0.25
391,famous,famous_92_d_1_3.txt,emma watson,"PRONOUN has delicate features. PRONOUN skin is pale and smooth. PRONOUN has thick hair that looks good both long or short. It is golden brown in colour and has a slight wave.. PRONOUN has large eyes with definite eyebrows. PRONOUN lips are on the thin side but they suit PRONOUN face shape, which is oval. PERSON_FIRSTNAME_1 is very pretty and feminine looking. PRONOUN has a slender figure. An OTHER_IDENTIFYING_ATTRIBUTE_2 is a good description. PERSON_FIRSTNAME_1 is an actress who became famous for PRONOUN role in the OTHER_IDENTIFYING_ATTRIBUTE_1 films. PRONOUN showed PERSON_FIRSTNAME_2 grow from a bushy-haired, slightly lonely girl into a confident woman. PERSON_FIRSTNAME_1 grew up on screen alongside PRONOUN character. PRONOUN has since taken on more grown-up roles, although non have been as successful as PRONOUN part as a girl wizard. PRONOUN has also been in campaigns for various high-end fashion houses and PRONOUN is seen as someone who appeals to a wide audience. PERSON_FIRSTNAME_1 is passionate about women's rights and advocates on their behalf. PRONOUN is well-spoken and eloquent. Another cause PRONOUN supports is the need for environmental change.",1.0
990,semifamous,semifamous_275_d_3_2.txt,william bettendorf,"PERSON_FIRSTNAME_1 P. PERSON_LASTNAME_1 was a LOCATION_3 inventor, born in Illinois, USA. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 was educated in a total of NUMERIC_3 public schools due to constantly getting told off and excluded about PRONOUN inability to concentrate and fighting with fellow pupils. OTHER_IDENTIFYING_ATTRIBUTE_1’ parents struggled to find a school that would accept PRONOUN with PRONOUN bad record and this led to a breakdown in their marriage. Eventually NUMERIC_1 of PRONOUN schools, St. Mary's Mission School in LOCATION_2, put PRONOUN on a strict learning programme, with PRONOUN often not being allowed to mix with the other children and PRONOUN managed to pass. PRONOUN found employment as a machinist's apprentice and during this time PRONOUN invented the first ever OTHER_IDENTIFYING_ATTRIBUTE_2 in DATE_1 for which PRONOUN is still credited for till this day.",0.5
896,semifamous,semifamous_18_d_3_9.txt,walter chorn,"Hes a man who walks and prouds to be PRONOUN, Hes a football player and a lawyer, what could be better. Hes liked to play football from the time PRONOUN was small, PRONOUN was obsessed with it, many people think that is the reason people becomes good at what they are doing, its obsession. Then PRONOUN decided to try a new sphere which is lawyer, andhe sucsessful, PRONOUN was dealing with a really serious cases, which no experienced lawyer would PRONOUN was new, didnt know what to do but PRONOUN nature led PRONOUN to this and PRONOUN was the best lawyer you would ever want. PRONOUN family and friends was proud of PRONOUN, because PRONOUN was the person with a passion for something, PRONOUN was not a regular person wanting to work day and night to make ends meet",0.0
138,famous,famous_225_d_1_4.txt,elton john,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 is a late NUMERIC_2's gentleman, slightly over weight, small in height for a man, wears a wig, caucasian and has blue eyes I think. PRONOUN is known for wearing flamboyant outfits and is an incredible artist and has worked extremely hard PRONOUN whole life. PRONOUN is a very generous man and has helped lots of charities with tasing funds. The artist in PRONOUN has been known to be a national treasure and has MBE or OBE I believe. Further more PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is openly gay and was NUMERIC_1 of the first in the music industry to be open about PRONOUN sexuality, PRONOUN is married and has adopted NUMERIC_2 boys. The most important thing about PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is PRONOUN incredible talent, PRONOUN co writes a lot of PRONOUN work mainly melodies and not the lyrics. PRONOUN is also a great entertainer and has such stage presence and aura.",0.0
62,famous,famous_157_d_1_8.txt,christian bale,"PRONOUN is a very famous actor in LOCATION_2 who played batman. PRONOUN's very accomplished person and has a unique way of carrying PRONOUN. I think PRONOUN has played a drug addict in the past as well. PRONOUN has also played the lead in various other films such as terminator, the big short, OTHER_IDENTIFYING_ATTRIBUTE_1 psycho. I would say PRONOUN is quite attractive too!! OTHER_IDENTIFYING_ATTRIBUTE_2 I thought PRONOUN was LOCATION_1 but I think PRONOUN is OTHER_IDENTIFYING_ATTRIBUTE_1. PRONOUN is around NUMERIC_2 years old...maybe slightly older? PRONOUN has dark hair and is Caucasian. I would be surprised if PRONOUN name was a stage name as it sounds quite authentic. PRONOUN put on a huskies voice than PRONOUN own in batman and I believe PRONOUN did many of PRONOUN own stunts in the films.",0.6666666666666666
869,semifamous,semifamous_165_d_3_10.txt,irvin brooks,"PERSON_LASTNAME_1 struggled in PRONOUN early baseball career to be taken seriously. Coming from the LOCATION_2 PRONOUN wanted to represent the people that PRONOUN felt most at ease with - but early DATE_1's LOCATION_1 was not a kind place for people from that part of the world. PERSON_LASTNAME_1 worked hard to establish PRONOUN as a player and not a novelty. PRONOUN first met PERSON_FIRSTNAME_3 PERSON_LASTNAME_2 in DATE_2 and was horrified to see that the ORGANIZATION_1 had such membership. PERSON_FIRSTNAME_3 PERSON_LASTNAME_2 hated all black people and made sure that PRONOUN overweight child, PERSON_FIRSTNAME_2, also felt the same. PERSON_LASTNAME_1 was in a public bathroom in LOCATION_3 when PERSON_FIRSTNAME_1 PERSON_LASTNAME_2, aged NUMERIC_1 was struggling to lift PRONOUN off the toilet bowl - PRONOUN over-hanging stomach had wedged PRONOUN into position. PERSON_LASTNAME_1, pried the fat toddler out of the toilet water and rinsed some of the faeces from PERSON_LASTNAME_2's lower legs. PERSON_LASTNAME_2 cried continously as the kind black man helped PRONOUN, and PERSON_LASTNAME_1 was hopeful that this small encounter might have shaped the way that PERSON_FIRSTNAME_2 viewed people of colour. Sadly, it didn't and PERSON_LASTNAME_1 would have been horrified to see the state of the Country PRONOUN called home for so many happy years under the presidency of such an incompetent, narcissitic, man-baby with tiny hands and a misshappen genital area.",0.0
1045,semifamous,semifamous_325_d_3_7.txt,charles black,"This person is called PERSON_FIRSTNAME_2 OTHER_IDENTIFYING_ATTRIBUTE_1, OTHER_IDENTIFYING_ATTRIBUTE_1 ryhmes with snack, PRONOUN was born in the usa and dies in the usa. this person is a scholar, this mean they read a kit and worked in a university and have lot and lots of paper published for PRONOUN. it seems PRONOUN was a teacher and scholar for law. it seems like the many many journals PRONOUN has written. is about law . PRONOUN started writing at the age of NUMERIC_1 years older some of PRONOUN work includes OTHER_IDENTIFYING_ATTRIBUTE_2, by PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 and Old and New Ways in Judicial Review, The People and the Court: Judicial Review in a Democracy Perspectives in Constitutional Law Telescopes & Islands. Poems. the above are just some of the many many journals PRONOUN has written",0.0
128,famous,famous_216_d_1_3.txt,emma watson,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a NUMERIC_3 year old LOCATION_1 actress most known for PRONOUN role as PERSON_FIRSTNAME_2 in the OTHER_IDENTIFYING_ATTRIBUTE_1 film franchise. In addition to acting PRONOUN has also worked as a model since DATE_2 starting with a shoot for teen vogue. PRONOUN also acted as a creative advisor working with ORGANIZATION_4, a fair trade fashion line, to help create a spring line in DATE_3. As of DATE_1 PRONOUN sits on the board of ORGANIZATION_2, owners of companies such as ORGANIZATION_1 and ORGANIZATION_5, where PRONOUN will lead their sustainability committee. Finally PERSON_FIRSTNAME_1 is a well known for PRONOUN work within women's rights. PRONOUN has addressed the ORGANIZATION_3 to launch a campaign called OTHER_IDENTIFYING_ATTRIBUTE_2 that asks men to advocate for gender equality. Some of PRONOUN work in feminism includes starting a feminist bookclub, and launching a phone helpline for people who have experienced sexual abuse in the workplace.",0.3333333333333333
1174,semifamous,semifamous_80_d_3_10.txt,irvin brooks,"Irvin Woodberry """" PERSON_FIRSTNAME_3"""""""" PERSON_LASTNAME_1 lived from DATE_1 NUMERIC_2, NUMERIC_1 – DATE_2 NUMERIC_6, NUMERIC_5. PRONOUN played LOCATION_1 baseball player. PRONOUN was mistakenly referred to as PERSON_FIRSTNAME_3 PERSON_LASTNAME_1 in some reference books which also incorrectly had PRONOUN listed as coming form the LOCATION_2. In reality, PRONOUN came from Key West, Florida. PRONOUN was an all-rounder and played many positions in PRONOUN career including pitcher, infielder and outfielder. PRONOUN devoted all PRONOUN career to playing with the ORGANIZATION_2, and was renowned for PRONOUN hitting ability. PERSON_FIRSTNAME_1 PERSON_LASTNAME_2 who owned the ORGANIZATION_1 stated that PERSON_LASTNAME_1 was PRONOUN favourite player of all time. Notes",0.2
918,semifamous,semifamous_209_d_3_3.txt,yassine el ghanassy,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 was born on DATE_3. PRONOUN started playing football when PRONOUN was NUMERIC_5. PRONOUN was signed by the youth team of ORGANIZATION_6 re, where PRONOUN quickly gained the attention of many sides. At the age of NUMERIC_1, PRONOUN went to the LOCATION_1 team ORGANIZATION_1, impressing on trial, but a transfer didn't follow as ORGANIZATION_6 re wanted a transfer price which was too high for such a young player. in DATE_2 PERSON_LASTNAME_2 made PRONOUN debut in PRONOUN first-team ORGANIZATION_3. Although PRONOUN was initially added to the youth team, PRONOUN played a number of games in the ORGANIZATION_5 Pro League. PRONOUN first goal was scored in the ORGANIZATION_2 League playoffs in NUMERIC_2 NUMERIC_6 against ORGANIZATION_4. Since that goal PRONOUN has become more prolific.",0.0
64,famous,famous_159_d_1_5.txt,mick jagger,"PERSON_FIRSTNAME_2 is a famous singer from the rolling stones which is a rock and roll band. PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 (born DATE_1 is an LOCATION_1 singer, songwriter, actor, and film producer who has gained worldwide fame as the lead singer and NUMERIC_1 of the founder members of the ORGANIZATION_1. PERSON_LASTNAME_1's career has spanned over NUMERIC_2 decades, and PRONOUN has been described as """" NUMERIC_1 of the most popular and influential frontmen in the history of rock & roll"""""""" PRONOUN distinctive voice and energetic live performances, along with PERSON_FIRSTNAME_3 PERSON_LASTNAME_2' guitar style, have been the trademark of the ORGANIZATION_1 throughout the band's career. PERSON_LASTNAME_1 gained press notoriety for PRONOUN romantic involvements, and was often portrayed as a countercultural figure.",0.8
14,famous,famous_113_d_1_1.txt,benedict cumberbatch,"Born in DATE_2, PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a LOCATION_1 actor who became a household name playing the titular character in ORGANIZATION_1's """" OTHER_IDENTIFYING_ATTRIBUTE_1"""""""" in DATE_3. PRONOUN has starred prominently in blockbusters like """"""""Star Trek: Into Darkness"""""""", """"""""War Horse"""""""", and as the voice of OTHER_IDENTIFYING_ATTRIBUTE_4 the OTHER_IDENTIFYING_ATTRIBUTE_5 in """" OTHER_IDENTIFYING_ATTRIBUTE_3"""""""" trilogy. PRONOUN is currently most recognised for PRONOUN role as OTHER_IDENTIFYING_ATTRIBUTE_8 in the films that make up the OTHER_IDENTIFYING_ATTRIBUTE_2. With a Masters in Classical Acting from the ORGANIZATION_2 and Dramatic Art, PRONOUN education has served PRONOUN well in television, film, and on stage - winning PRONOUN critically acclaimed performances, and the OTHER_IDENTIFYING_ATTRIBUTE_9 Award for Best Actor for """" OTHER_IDENTIFYING_ATTRIBUTE_6"""""""" in DATE_1. PRONOUN is married with NUMERIC_1 children, is an ambassador for The Prince's Trust, and supports LGBT+ rights.",0.0
156,famous,famous_241_d_1_7.txt,daniel radcliffe,"The actor PERSON_FIRSTNAME_2 PERSON_LASTNAME_2 found fame at a very young age in the epic stories from author J.K PERSON_LASTNAME_3 OTHER_IDENTIFYING_ATTRIBUTE_2 PERSON_LASTNAME_1. Since then PRONOUN has found continuous fame on stage and screen. PRONOUN was already a millionaire by NUMERIC_3. To PRONOUN credit, PRONOUN has always stayed level headed and professional. PRONOUN has also raised millions of pounds for charity and PRONOUN is held in high regard in the LOCATION_1 bubble of fame & fortune. Recently in DATE_1, PRONOUN became a ninja warrior and a father. In DATE_2 PRONOUN got married and played in goal for OTHER_IDENTIFYING_ATTRIBUTE_1 in a sky sports special event to raise money for the search for the manor NUMERIC_4 champions",0.0
40,famous,famous_137_d_1_5.txt,mick jagger,"PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 is a musician that plays in ORGANIZATION_2. PRONOUN is now old but still plays, lately PRONOUN has been playing in a show trying to collect money for people affected by OTHER_IDENTIFYING_ATTRIBUTE_1. PRONOUN music have transformed a lot of people over the years. PRONOUN is now NUMERIC_1 years old and is married with kids. PRONOUN is an actor, a writer, a film producer. ORGANIZATION_1. PERSON_LASTNAME_1's career has spanned over NUMERIC_1 decades, and PRONOUN has been described as """"""""one of the most popular and influential frontmen in the history of rock & roll"""""""". PERSON_FIRSTNAME_1 PERSON_LASTNAME_1 has written most of the ORGANIZATION_1' songs together with PERSON_LASTNAME_2, and they continue to collaborate musically.",0.0
